RowNumber,CustomerId,Surname,Geography,Gender,Age
6326,15615797,Hyde,East,Male,59
6327,15788494,Alekseeva,West,Male,31
6328,15793856,Abdulov,Central,Female,36
6329,15629545,Buckley,Central,Female,41
6330,15661198,Howard,East,Male,34
6331,15715117,Peel,West,Female,39
6332,15701074,Herz,East,Male,35
6333,15793046,Holden,West,Female,35
6334,15623744,McLean,West,Male,34
6335,15611329,Findlay,Central,Female,35
6336,15740428,Wyatt,West,Female,35
6337,15781534,Rapuluolisa,East,Female,35
6338,15618243,Buckland,Central,Female,43
6339,15784161,Hargreaves,East,Male,39
6340,15700325,Onyeoruru,West,Female,24
6341,15659064,Salas,Central,Male,37
6342,15658364,Laney,East,Female,40
6343,15704340,Fu,West,Female,37
6344,15793455,Tien,Central,Female,55
6345,15579777,Sazonova,West,Male,41
6346,15632345,Tuan,West,Female,35
6347,15814468,Wei,East,Male,50
6348,15754820,Bergamaschi,East,Male,35
6349,15707505,Taylor,Central,Male,31
6350,15699507,Messersmith,West,Female,25
6351,15799600,Coles,East,Male,48
6352,15794472,Brookes,West,Female,27
6353,15646632,Reid,West,Male,38
6354,15676353,Etheridge,West,Male,35
6355,15566312,Jolly,Central,Female,42
6356,15570414,Chizoba,Central,Male,41
6357,15776743,Eberegbulam,West,Male,43
6358,15674637,Pagnotto,West,Female,68
6359,15730418,Lucchesi,West,Female,32
6360,15739972,Hughes,East,Female,45
6361,15661591,Panicucci,East,Male,39
6362,15675585,Burns,East,Female,25
6363,15814750,Ricci,Central,Male,34
6364,15593454,Lambert,Central,Female,40
6365,15663421,Esposito,Central,Male,28
6366,15576196,Benson,Central,Female,48
6367,15677324,Botts,East,Male,73
6368,15568742,Parkes,West,Female,41
6369,15693764,Mai,Central,Male,52
6370,15714260,Castiglione,West,Female,38
6371,15798200,Manna,West,Male,35
6372,15656627,Lin,West,Male,34
6373,15791111,Fink,West,Female,47
6374,15638269,Baresi,West,Male,67
6375,15807473,Morehead,West,Male,38
6376,15708534,Afamefuna,Central,Female,64
6377,15640686,Greco,West,Male,46
6378,15588904,Balashova,West,Male,33
6379,15768763,Bogdanov,West,Male,37
6380,15770543,Lowe,West,Male,37
6381,15642162,Ponce,East,Male,35
6382,15714046,Trevisano,Central,Male,33
6383,15575060,Gardner,West,Male,24
6384,15812040,Lorenzo,West,Male,36
6385,15812073,Palmer,West,Female,31
6386,15706810,Zuyeva,East,Female,32
6387,15584090,Jen,Central,Female,40
6388,15810807,Alekseeva,West,Female,43
6389,15582033,Manfrin,East,Male,44
6390,15687607,Chiemenam,West,Female,30
6391,15588406,Chiemenam,Central,Female,37
6392,15784099,Clark,West,Female,38
6393,15701352,Fanucci,Central,Female,28
6394,15789371,Cattaneo,East,Female,41
6395,15602845,Udinesi,East,Male,41
6396,15707918,Bentley,East,Female,36
6397,15602812,Holmes,East,Female,44
6398,15675888,Austin,Central,Female,33
6399,15591822,Mackenzie,Central,Male,26
6400,15738501,Booth,East,Male,48
6401,15585907,Collier,Central,Female,30
6402,15579040,Hs?,West,Female,46
6403,15804211,Oluchukwu,West,Male,36
6404,15736126,Sung,East,Male,55
6405,15745399,Marino,Central,Female,49
6406,15760749,Vinogradov,Central,Male,41
6407,15637118,Burns,West,Male,33
6408,15657829,Fanucci,East,Male,30
6409,15738497,Chukwujamuike,Central,Male,44
6410,15690695,Flynn,West,Female,33
6411,15762351,Chao,Central,Female,63
6412,15791172,Yeh,East,Female,21
6413,15598982,Klein,East,Female,53
6414,15734765,Mahmood,West,Female,20
6415,15642912,Tu,West,Female,21
6416,15769516,Shcherbakov,West,Female,42
6417,15789379,Zetticci,West,Male,26
6418,15695103,Carr,Central,Male,37
6419,15801924,Browne,Central,Female,27
6420,15767804,Feng,West,Male,44
6421,15718039,Ferguson,East,Female,47
6422,15579994,Shaw,West,Male,23
6423,15595037,Palermo,West,Male,47
6424,15600720,Moore,Central,Male,41
6425,15782608,Huang,West,Male,43
6426,15566894,Gray,West,Male,39
6427,15749123,Sokolova,Central,Male,45
6428,15668943,Henderson,West,Male,37
6429,15577423,Mosley,East,Female,39
6430,15623102,Nnaemeka,Central,Male,38
6431,15728012,Everett,Central,Female,40
6432,15683363,Goddard,Central,Male,39
6433,15699335,Kuo,East,Female,33
6434,15574369,Bianchi,Central,Male,53
6435,15703167,Rouse,West,Female,45
6436,15754874,Nwoye,West,Male,26
6437,15723216,Greco,East,Male,33
6438,15725094,Fang,West,Female,37
6439,15647974,Chiemenam,West,Female,44
6440,15583371,Artemiev,Central,Male,37
6441,15772559,Burrows,West,Female,47
6442,15711251,Chizuoke,West,Male,45
6443,15719212,T'ien,West,Male,33
6444,15764927,Rogova,West,Male,92
6445,15731412,Trevisano,East,Female,37
6446,15719170,Sagese,West,Female,30
6447,15596011,Artyomova,Central,Male,34
6448,15614834,Long,Central,Female,31
6449,15600510,Hsueh,Central,Female,37
6450,15625706,White,East,Male,45
6451,15781409,Lazarev,West,Female,28
6452,15722583,Benjamin,Central,Female,29
6453,15677243,Wan,Central,Male,43
6454,15815070,Romano,East,Female,44
6455,15705899,Craig,Central,Male,35
6456,15701522,Yermolayeva,West,Female,29
6457,15755978,Tseng,West,Male,31
6458,15722090,Tseng,Central,Male,51
6459,15783526,Le Hunte,West,Male,36
6460,15632125,Blake,East,Male,45
6461,15688395,Lane,West,Male,29
6462,15666975,Sparks,West,Female,36
6463,15682211,Tu,West,Male,57
6464,15637411,Tochukwu,West,Male,30
6465,15591512,Whittaker,East,Female,33
6466,15606855,Wang,Central,Male,26
6467,15763683,Northern,East,Male,32
6468,15641782,Humphries,West,Female,31
6469,15677184,Cremonesi,West,Female,35
6470,15775042,Ku,West,Female,23
6471,15616630,Tobenna,East,Female,41
6472,15800233,Okwuadigbo,West,Female,40
6473,15588419,Johnston,East,Female,34
6474,15595557,Li,West,Male,22
6475,15626143,Talbot,West,Male,37
6476,15566030,Tu,East,Male,41
6477,15701412,T'ien,West,Male,40
6478,15702464,Ross,West,Female,34
6479,15573348,Maclean,West,Male,35
6480,15704160,Wan,Central,Male,49
6481,15693704,Tsou,West,Female,24
6482,15664752,Jack,East,Male,39
6483,15628292,Lucchesi,West,Male,32
6484,15621195,Ch'eng,East,Male,41
6485,15668629,Saunders,Central,Male,44
6486,15635197,Glover,East,Male,26
6487,15592761,Tung,West,Male,40
6488,15574283,Padovano,West,Male,31
6489,15598097,Johnstone,West,Male,44
6490,15711352,Endrizzi,West,Female,31
6491,15620751,Secombe,West,Male,34
6492,15656717,Elewechi,West,Female,30
6493,15643121,Chu,East,Female,35
6494,15723671,Lucciano,West,Male,35
6495,15752846,Pinto,West,Male,28
6496,15640852,McGregor,East,Female,39
6497,15789313,Ugorji,East,Female,44
6498,15793688,Bancks,West,Male,50
6499,15770405,Warlow-Davies,West,Female,27
6500,15702561,Dale,West,Male,32
6501,15625964,Buckley,West,Female,43
6502,15761364,Nkemjika,West,Male,30
6503,15590286,Fairley,West,Female,40
6504,15587978,Boothby,East,Female,37
6505,15773242,Chukwuhaenye,West,Male,32
6506,15761053,Lock,East,Male,48
6507,15702095,Clarke,Central,Female,56
6508,15764253,Ramsey,West,Male,32
6509,15700801,Eipper,East,Male,42
6510,15730590,Ko,East,Female,40
6511,15643916,Munro,Central,Male,46
6512,15720636,McGregor,West,Female,50
6513,15795429,Henderson,West,Male,24
6514,15609254,Fernandez,Central,Female,41
6515,15625141,Porter,Central,Male,26
6516,15810898,Pan,West,Female,65
6517,15775797,Esposito,Central,Female,32
6518,15795246,Kaeppel,East,Female,51
6519,15795275,Lamb,Central,Female,49
6520,15571869,Lei,East,Female,50
6521,15694143,Conti,West,Female,41
6522,15748231,Hargreaves,East,Male,35
6523,15632185,Yermolayev,West,Female,42
6524,15806249,Kerr,Central,Female,31
6525,15743293,Waters,East,Female,35
6526,15598157,Onyeorulu,West,Male,34
6527,15700946,Kolesnikova,West,Female,34
6528,15722692,Kazakova,West,Male,38
6529,15696506,MacDonald,Central,Male,27
6530,15728823,Sharwood,Central,Female,37
6531,15808851,Bufkin,East,Female,75
6532,15675231,Nwankwo,West,Female,45
6533,15732299,Boniwell,West,Male,67
6534,15706269,Willis,West,Female,47
6535,15590078,Burns,Central,Male,27
6536,15776985,Kung,West,Female,36
6537,15756743,Howells,West,Female,37
6538,15782364,Bevan,Central,Female,39
6539,15604093,Neitenstein,West,Male,34
6540,15749328,Johnson,West,Female,45
6541,15656322,Sandover,East,Male,33
6542,15685564,Nnamutaezinwa,Central,Male,35
6543,15785831,Sinclair,West,Male,35
6544,15796218,Wei,East,Male,29
6545,15716218,Higgins,West,Female,45
6546,15572735,Chang,Central,Male,27
6547,15633840,Henderson,West,Male,20
6548,15608760,Cox,West,Female,30
6549,15627848,Tsui,West,Male,38
6550,15792029,Lee,West,Male,32
6551,15617331,Sergeyeva,East,Female,39
6552,15651740,Napolitani,Central,Female,30
6553,15636407,Beatham,East,Female,34
6554,15607526,Lu,East,Male,50
6555,15632576,Yashina,West,Male,31
6556,15581505,Bales,West,Male,35
6557,15612207,Hill,East,Female,51
6558,15707242,Ibeamaka,Central,Male,40
6559,15721937,Romilly,West,Male,38
6560,15773852,Hayes,East,Male,38
6561,15719778,Chiu,West,Female,32
6562,15650538,Sun,East,Female,48
6563,15797475,Brennan,West,Male,44
6564,15780359,Storey,East,Male,25
6565,15737104,Lawson,East,Female,47
6566,15789936,T'ao,West,Female,33
6567,15709523,Yao,East,Female,30
6568,15593425,Bracewell,Central,Female,54
6569,15776725,Kerr,East,Male,54
6570,15604706,Blake,East,Male,38
6571,15790958,Sanders,Central,Male,38
6572,15747534,Torkelson,West,Male,46
6573,15574237,Hsueh,West,Female,21
6574,15690332,Wang,East,Male,35
6575,15661290,Hightower,East,Female,38
6576,15651883,Genovesi,East,Female,55
6577,15808905,Levan,West,Male,37
6578,15715532,Lai,East,Male,38
6579,15786078,Loginov,West,Female,28
6580,15652401,Lafleur,West,Female,36
6581,15673074,Obidimkpa,East,Female,30
6582,15598744,Ch'ang,East,Female,71
6583,15785975,Mason,Central,Female,60
6584,15613180,Miranda,East,Male,21
6585,15584229,Simon,East,Female,23
6586,15773804,Golubeva,West,Male,39
6587,15699515,Manfrin,East,Male,33
6588,15705313,Stange,West,Female,33
6589,15693817,Ferrari,Central,Male,28
6590,15673790,Taylor,East,Male,45
6591,15674868,Wei,Central,Female,30
6592,15692110,Ch'eng,West,Female,33
6593,15645904,Parsons,West,Female,33
6594,15581332,Pan,East,Female,30
6595,15808544,Cameron,West,Female,40
6596,15734948,Igwebuike,Central,Male,24
6597,15654531,Tuan,West,Male,22
6598,15637774,Fraser,West,Male,32
6599,15677141,Turnbull,Central,Male,29
6600,15739578,Chiazagomekpere,West,Male,49
6601,15697360,Yudina,West,Female,36
6602,15655213,Udinese,East,Female,51
6603,15580872,Chinweike,East,Female,38
6604,15683213,Bergamaschi,West,Female,35
6605,15801188,Milliner,West,Female,47
6606,15645029,Knowles,Central,Female,33
6607,15633181,Swinton,West,Male,31
6608,15598259,Gregory,East,Female,41
6609,15576000,Chibueze,West,Male,40
6610,15766047,Sukhorukova,West,Female,41
6611,15596339,French,West,Male,54
6612,15715199,Estrada,Central,Male,27
6613,15615938,Fleming,West,Female,64
6614,15679991,Kennedy,West,Female,28
6615,15626135,Combes,West,Male,34
6616,15792934,Carruthers,West,Male,26
6617,15744046,Andrejew,Central,Male,33
6618,15700826,Ko,East,Female,54
6619,15756301,Daniels,East,Female,29
6620,15586517,Toscano,West,Male,32
6621,15751297,Wilson,West,Male,36
6622,15710365,Thomson,West,Male,50
6623,15679307,Kazantseva,West,Female,43
6624,15610753,Cremonesi,West,Male,28
6625,15811036,Ferri,West,Male,46
6626,15610912,Ferri,Central,Female,41
6627,15619932,Lombardi,West,Male,66
6628,15746199,Eluemuno,West,Female,41
6629,15584967,Chiganu,Central,Male,57
6630,15734365,Hsueh,West,Male,39
6631,15726960,O'Brien,West,Female,36
6632,15665177,Booth,West,Male,44
6633,15779915,O'Loghlin,Central,Male,31
6634,15729110,Lavrov,Central,Female,42
6635,15575399,Somadina,West,Female,42
6636,15678374,Colombo,West,Female,59
6637,15792679,Troupe,West,Male,24
6638,15668767,Kenenna,West,Male,36
6639,15761886,Franklin,West,Male,36
6640,15583076,Deleon,East,Male,41
6641,15815615,Kung,West,Male,36
6642,15591942,Zito,Central,Female,33
6643,15724924,Giordano,West,Female,37
6644,15762123,Davide,Central,Female,34
6645,15567893,Lei,East,Male,33
6646,15648989,Moss,West,Male,37
6647,15662021,Lucciano,Central,Female,42
6648,15691627,Tai,West,Female,37
6649,15731751,Osinachi,West,Female,26
6650,15635277,Coates,Central,Male,47
6651,15655252,Larionova,East,Male,41
6652,15803941,Seleznev,West,Male,46
6653,15714380,Butcher,West,Male,38
6654,15666559,Gould,East,Male,23
6655,15799998,Cunningham,West,Female,30
6656,15703763,Sanderson,West,Male,44
6657,15795640,Mai,East,Female,35
6658,15780056,Reid,Central,Male,33
6659,15777873,Downer,West,Female,31
6660,15584749,Humphries,East,Male,39
6661,15765258,Bochsa,West,Female,29
6662,15623346,Czajkowski,West,Male,36
6663,15614054,Pankhurst,West,Male,36
6664,15766185,She,East,Male,31
6665,15667632,Birdseye,West,Female,42
6666,15599024,Hope,Central,Male,32
6667,15798709,Gill,Central,Male,32
6668,15741921,Moon,Central,Female,26
6669,15793671,Watt,West,Male,34
6670,15797900,Chinomso,West,Male,56
6671,15667932,Bellucci,Central,Female,43
6672,15795933,Barese,West,Female,49
6673,15660403,Fleming,Central,Female,35
6674,15736299,Bell,West,Female,36
6675,15759034,Li Fonti,West,Male,36
6676,15724663,Christmas,Central,Female,36
6677,15594556,Chuter,Central,Male,52
6678,15737169,Johnson,Central,Male,26
6679,15632472,Scott,Central,Female,32
6680,15722813,Byrne,Central,Male,30
6681,15588450,Chukwudi,West,Female,60
6682,15736717,Ma,West,Male,31
6683,15680683,Simmons,Central,Male,29
6684,15710316,Fang,Central,Female,48
6685,15746333,Blake,West,Female,57
6686,15606861,Tien,West,Male,34
6687,15641285,Yusupova,Central,Male,50
6688,15662908,Davidson,East,Male,38
6689,15814267,Zhdanova,West,Male,22
6690,15614923,Nielson,Central,Male,41
6691,15579223,Niu,East,Male,30
6692,15651389,Kay,Central,Male,24
6693,15677087,Green,West,Female,39
6694,15665784,She,West,Male,27
6695,15576706,Ajuluchukwu,East,Male,37
6696,15615473,Sabbatini,West,Female,33
6697,15587299,Board,West,Female,48
6698,15655389,Leckie,West,Male,41
6699,15784491,Ho,West,Female,31
6700,15809999,Gordon,West,Female,41
6701,15681115,Iroawuchi,Central,Male,39
6702,15629390,Liao,West,Male,37
6703,15792668,Hamilton,East,Male,37
6704,15583863,Chimaobim,East,Male,49
6705,15681878,Fan,East,Male,45
6706,15782875,Cayley,West,Male,33
6707,15732235,Kuykendall,West,Male,64
6708,15735909,McDonald,East,Female,39
6709,15653448,Duncan,West,Male,34
6710,15587647,Browne,East,Female,66
6711,15701037,Barton,West,Male,39
6712,15727499,Boyle,East,Female,36
6713,15724838,Moretti,West,Female,43
6714,15666711,Ukaegbulam,West,Female,46
6715,15588933,Nwankwo,West,Female,36
6716,15763111,Niu,Central,Female,67
6717,15805676,Hsu,Central,Male,29
6718,15586674,Shaw,Central,Female,58
6719,15744553,Ho,West,Male,34
6720,15776629,Christie,West,Female,39
6721,15647207,Onwuemelie,West,Male,26
6722,15715638,Ch'ang,East,Male,77
6723,15750602,Clendinnen,West,Male,29
6724,15766810,Onyemauchechi,East,Female,51
6725,15756625,Crawford,West,Female,41
6726,15639552,Mellor,East,Female,40
6727,15633213,Rizzo,Central,Male,50
6728,15610416,Christie,West,Female,36
6729,15715208,Watkins,East,Female,33
6730,15619608,Ojiofor,East,Female,50
6731,15628697,Tung,Central,Male,46
6732,15643826,McKay,West,Male,32
6733,15718588,Meng,West,Female,37
6734,15709741,Hussain,West,Male,28
6735,15723318,Mactier,West,Female,55
6736,15717328,Hsueh,West,Female,37
6737,15771299,Nnachetam,West,Female,57
6738,15706223,Barnes,Central,Male,38
6739,15612358,Christie,East,Male,35
6740,15769191,Lipton,West,Male,55
6741,15618816,Yu,East,Female,40
6742,15730810,Storey,Central,Male,44
6743,15783463,Read,West,Female,26
6744,15616213,Levy,East,Female,51
6745,15611287,Chiu,West,Female,30
6746,15786454,Moore,Central,Male,55
6747,15768682,Amies,Central,Male,39
6748,15766172,Tsao,West,Male,34
6749,15637646,Rowley,West,Male,31
6750,15653404,Aliyev,Central,Female,24
6751,15690546,Riley,West,Female,42
6752,15735636,Toscano,West,Female,53
6753,15605424,Oluchukwu,Central,Male,38
6754,15568449,Fu,Central,Male,38
6755,15688085,Warner,Central,Female,28
6756,15683483,Fleming,Central,Male,38
6757,15659567,Ch'iu,West,Female,39
6758,15766667,Langler,Central,Male,36
6759,15624975,Angelo,Central,Male,28
6760,15660878,T'ien,West,Male,92
6761,15586557,Milani,West,Male,41
6762,15746183,Pye,West,Female,27
6763,15631457,Asher,West,Male,37
6764,15754053,Chung,West,Female,67
6765,15645839,Yudin,West,Male,37
6766,15689955,Arcuri,West,Female,40
6767,15593510,Capon,East,Female,33
6768,15654964,Piccio,Central,Male,48
6769,15594039,Lung,Central,Male,42
6770,15625929,Trevisan,West,Female,44
6771,15815295,John,West,Female,38
6772,15621818,Anayolisa,East,Male,29
6773,15652700,Ritchie,West,Male,39
6774,15636860,Ch'eng,West,Male,43
6775,15569432,Macleod,West,Female,48
6776,15751455,Boyle,West,Female,48
6777,15800583,Chukwuemeka,Central,Female,43
6778,15770214,Bryant,West,Female,27
6779,15613463,Hackett,East,Female,50
6780,15587066,Kovaleva,West,Male,38
6781,15693752,Reed,West,Male,37
6782,15714874,Major,West,Female,42
6783,15657809,Lo,West,Male,55
6784,15651955,Hanson,West,Male,31
6785,15570912,Ogbonnaya,East,Female,32
6786,15640266,Windsor,Central,Male,41
6787,15652069,Calabrese,West,Male,30
6788,15596074,Keating,West,Male,37
6789,15800268,Costa,East,Male,37
6790,15809847,Tan,West,Male,46
6791,15599074,Ma,Central,Female,40
6792,15599591,Martin,East,Female,39
6793,15776096,Halpern,Central,Male,34
6794,15611669,Nyhan,East,Male,50
6795,15694098,Jackson,West,Female,54
6796,15713347,Reynolds,Central,Male,48
6797,15713094,Tai,West,Female,25
6798,15811978,Trevisani,East,Male,46
6799,15799925,Uwakwe,West,Male,60
6800,15692575,Kerr,West,Male,38
6801,15743149,Findlay,West,Female,35
6802,15776947,Ugorji,Central,Male,43
6803,15700656,Balashova,West,Male,32
6804,15594515,Cheng,West,Female,44
6805,15787884,Martin,West,Female,30
6806,15577988,Skinner,West,Female,35
6807,15795586,McDonald,West,Male,35
6808,15677739,Dellucci,West,Male,36
6809,15720134,Reynolds,East,Male,30
6810,15688868,Birdsall,West,Female,26
6811,15642996,Tsai,East,Female,42
6812,15771222,Oguejiofor,West,Female,42
6813,15605059,Mackie,East,Male,63
6814,15568088,Jamieson,East,Male,44
6815,15665943,Mai,West,Male,25
6816,15795571,Patterson,Central,Male,36
6817,15662243,Taylor,West,Male,50
6818,15593128,Vinogradoff,West,Female,56
6819,15589739,North,West,Male,41
6820,15787602,Carter,Central,Male,39
6821,15685019,Graham,West,Male,29
